Fish Species,Season,Water Temp,Water Clarity,Weather,Time of Day,Waterbody Type,Best Baits (Retrieve Styles),Recommended Bait Colors,Where to Fish,Target Depth
Largemouth Bass,Post-Spawn,Mild (65-70F),Murky,Rainy,Evening,Lake,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Shallow cover & Fry ball seams,1-3 feet
Largemouth Bass,Post-Spawn,Mild (65-70F),Murky,After Rain,Morning,Lake,Spinnerbait (slow roll) & Swim Jig (steady retrieve),Chartreuse/white & Green pumpkin,Wind-blown brush lines & Grass edges,2-5 feet
Largemouth Bass,Post-Spawn,Mild (65-70F),Murky,After Rain,Afternoon,Lake,Chatterbait (slow roll) & Texas-rigged Creature Bait (lift-drop),Fire craw & Junebug,Muddy shallow transitions & Brushy cover,3-5 feet
Largemouth Bass,Post-Spawn,Mild (65-70F),Murky,After Rain,Evening,Lake,Buzzbait (slow retrieve) & Fluke (pause-twitch),Black & White pearl,Backwater mats & Brushy fry cover,1-3 feet
Largemouth Bass,Post-Spawn,Mild (65-70F),Clear,Sunny,Morning,River,Fluke (twitch-pause) & Floating Worm (pause-twitch),White pearl & Bubblegum,Shallow gravel seams & Fry ball eddies,1-3 feet
Largemouth Bass,Post-Spawn,Mild (65-70F),Clear,Sunny,Afternoon,River,Spinnerbait (slow roll) & Texas-rigged Craw (lift-drop),White/chartreuse & Green pumpkin,Current breaks & Backwater transitions,3-6 feet
Largemouth Bass,Post-Spawn,Mild (65-70F),Clear,Sunny,Evening,River,Buzzbait (slow retrieve) & Swim Jig (slow retrieve),Black & Green pumpkin,Shady seams & Vegetation edges,1-3 feet
Largemouth Bass,Post-Spawn,Mild (65-70F),Clear,Cloudy,Morning,River,Wacky Rigged Senko (deadstick) & Fluke (jerk-pause),Watermelon red & White pearl,Eddy corners & Secondary seams,2-4 feet
Largemouth Bass,Post-Spawn,Mild (65-70F),Clear,Cloudy,Afternoon,River,Spinnerbait (slow roll) & Swim Jig (slow retrieve),Chartreuse/white & Green pumpkin,Timber seams & Fry pockets,3-6 feet
Largemouth Bass,Post-Spawn,Mild (65-70F),Clear,Cloudy,Evening,River,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Slackwater flats & Flooded brush,1-3 feet
Largemouth Bass,Post-Spawn,Mild (65-70F),Clear,Windy,Morning,River,Lipless Crankbait (yo-yo retrieve) & Fluke (pause-twitch),Red craw & White pearl,Wind-blown current edges & Timber pockets,3-5 feet
Largemouth Bass,Post-Spawn,Mild (65-70F),Clear,Windy,Afternoon,River,Chatterbait (slow retrieve) & Spinnerbait (slow roll),Fire craw & Chartreuse/white,Windy gravel points & Grass seams,3-6 feet
Largemouth Bass,Post-Spawn,Mild (65-70F),Clear,Windy,Evening,River,Buzzbait (slow retrieve) & Swim Jig (steady retrieve),Black & Green pumpkin,Windy brush edges & Fry cover,1-3 feet
Largemouth Bass,Post-Spawn,Mild (65-70F),Clear,Rainy,Morning,River,Drop Shot Worm (hover) & Fluke (pause-twitch),Green pumpkin & White pearl,Flooded timber & Current seams,2-5 feet
Largemouth Bass,Post-Spawn,Mild (65-70F),Clear,Rainy,Afternoon,River,Spinnerbait (slow roll) & Texas-rigged Craw (lift-drop),Chartreuse/white & Junebug,Shallow cover & Creek inlets,3-6 feet
Largemouth Bass,Post-Spawn,Mild (65-70F),Clear,Rainy,Evening,River,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Brushy eddies & Vegetation seams,1-3 feet
Largemouth Bass,Post-Spawn,Mild (65-70F),Clear,After Rain,Morning,River,Fluke (jerk-pause) & Wacky Rigged Senko (deadstick),White & Watermelon red,Eddy transitions & Fry lines,2-4 feet
Largemouth Bass,Post-Spawn,Mild (65-70F),Clear,After Rain,Afternoon,River,Spinnerbait (slow roll) & Texas-rigged Craw (drag),Chartreuse/white & Junebug,Backwater transitions & Log jams,3-5 feet
Largemouth Bass,Post-Spawn,Mild (65-70F),Clear,After Rain,Evening,River,Buzzbait (slow retrieve) & Fluke (pause-twitch),Black & White pearl,Calm seams & Flooded brush,1-3 feet
Largemouth Bass,Post-Spawn,Mild (65-70F),Stained,Sunny,Morning,River,Spinnerbait (slow roll) & Texas-rigged Craw (drag),Chartreuse/white & Junebug,Timber seams & Fry ball pockets,3-5 feet
Largemouth Bass,Post-Spawn,Mild (65-70F),Stained,Sunny,Afternoon,River,Chatterbait (slow retrieve) & Swim Jig (slow retrieve),Fire craw & Green pumpkin,Shady ledges & Current breaks,3-6 feet
Largemouth Bass,Post-Spawn,Mild (65-70F),Stained,Sunny,Evening,River,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Backwater pockets & Grass mats,1-3 feet
Largemouth Bass,Post-Spawn,Mild (65-70F),Stained,Cloudy,Morning,River,Topwater Walking Bait (walk-the-dog) & Fluke (jerk-twitch),Bone & White,Fry cover seams & Shallow eddies,1-4 feet
Largemouth Bass,Post-Spawn,Mild (65-70F),Stained,Cloudy,Afternoon,River,Spinnerbait (slow roll) & Texas-rigged Craw (lift-drop),Chartreuse/white & Junebug,Muddy seams & Vegetation edges,3-5 feet
Largemouth Bass,Post-Spawn,Mild (65-70F),Stained,Cloudy,Evening,River,Buzzbait (slow retrieve) & Swim Jig (slow retrieve),Black & Green pumpkin,Timber transitions & Brushy corners,1-3 feet
Largemouth Bass,Post-Spawn,Mild (65-70F),Stained,Windy,Morning,River,Lipless Crankbait (yo-yo retrieve) & Spinnerbait (slow roll),Red craw & Chartreuse/black,Wind-blown current breaks & Seams,3-6 feet
Largemouth Bass,Post-Spawn,Mild (65-70F),Stained,Windy,Afternoon,River,Chatterbait (slow roll) & Texas-rigged Craw (drag),Fire craw & Junebug,Windy grass lines & Brushy eddies,2-5 feet
Largemouth Bass,Post-Spawn,Mild (65-70F),Stained,Windy,Evening,River,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Vegetation mats & Flooded brush,1-3 feet
Largemouth Bass,Post-Spawn,Mild (65-70F),Stained,Rainy,Morning,River,Drop Shot Worm (hover) & Fluke (jerk-twitch),Green pumpkin & White pearl,Eddy cuts & Slackwater transitions,2-4 feet
Largemouth Bass,Post-Spawn,Mild (65-70F),Stained,Rainy,Afternoon,River,Spinnerbait (slow roll) & Swim Jig (slow retrieve),Chartreuse/white & Green pumpkin,Muddy seams & Shallow logs,3-5 feet
Largemouth Bass,Post-Spawn,Mild (65-70F),Stained,Rainy,Evening,River,Buzzbait (slow retrieve) & Fluke (pause-twitch),Black & White,Flooded brush lines & Fry zones,1-3 feet
Largemouth Bass,Post-Spawn,Mild (65-70F),Stained,After Rain,Morning,River,Fluke (jerk-pause) & Spinnerbait (slow roll),White pearl & Chartreuse/white,Shady eddies & Seams,2-5 feet
Largemouth Bass,Post-Spawn,Mild (65-70F),Stained,After Rain,Afternoon,River,Texas-rigged Craw (lift-drop) & Chatterbait (slow roll),Junebug & Fire craw,Flooded wood & Shallow seams,3-5 feet
Largemouth Bass,Post-Spawn,Mild (65-70F),Stained,After Rain,Evening,River,Buzzbait (slow retrieve) & Swim Jig (slow retrieve),Black & Green pumpkin,Flooded brush edges & Calm fry cover,1-3 feet
Largemouth Bass,Post-Spawn,Mild (65-70F),Clear,Sunny,Morning,Pond,Topwater Popper (pause-pause-twitch) & Fluke (twitch-pause),White & Ghost shad,Fry cover near grass & Shallow flats,1-3 feet
Largemouth Bass,Post-Spawn,Mild (65-70F),Clear,Sunny,Afternoon,Pond,Swim Jig (slow retrieve) & Texas-rigged Craw (drag),Green pumpkin & Junebug,Brushy corners & Flooded grass edges,2-4 feet
Largemouth Bass,Post-Spawn,Mild (65-70F),Clear,Sunny,Evening,Pond,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Grass mats & Backwater pockets,1-3 feet
Largemouth Bass,Post-Spawn,Mild (65-70F),Clear,Cloudy,Morning,Pond,Fluke (twitch-pause) & Wacky Rigged Senko (deadstick),White pearl & Watermelon red,Shallow timber & Shoreline fry cover,1-3 feet
Largemouth Bass,Post-Spawn,Mild (65-70F),Clear,Cloudy,Afternoon,Pond,Spinnerbait (slow roll) & Texas-rigged Worm (lift-drop),White/chartreuse & Green pumpkin,Brushy drop-offs & Grass seams,2-4 feet
Largemouth Bass,Post-Spawn,Mild (65-70F),Clear,Cloudy,Evening,Pond,Buzzbait (slow retrieve) & Fluke (pause-twitch),Black & White,Flooded brush & Shady back pockets,1-3 feet
Largemouth Bass,Post-Spawn,Mild (65-70F),Clear,Windy,Morning,Pond,Lipless Crankbait (yo-yo retrieve) & Fluke (jerk-pause),Red craw & White pearl,Wind-blown edges & Gravel transitions,2-5 feet
Largemouth Bass,Post-Spawn,Mild (65-70F),Clear,Windy,Afternoon,Pond,Chatterbait (slow retrieve) & Swim Jig (slow retrieve),Fire craw & Green pumpkin,Windy shallow seams & Brush piles,2-4 feet
Largemouth Bass,Post-Spawn,Mild (65-70F),Clear,Windy,Evening,Pond,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Flooded cover & Fry ball corners,1-3 feet
Largemouth Bass,Post-Spawn,Mild (65-70F),Clear,Rainy,Morning,Pond,Drop Shot Worm (hover) & Fluke (pause-twitch),Green pumpkin & White pearl,Brushy flats & Gravel edges,2-4 feet
Largemouth Bass,Post-Spawn,Mild (65-70F),Clear,Rainy,Afternoon,Pond,Spinnerbait (slow roll) & Texas-rigged Craw (drag),Chartreuse/white & Junebug,Backwater grass & Secondary points,2-4 feet
Largemouth Bass,Post-Spawn,Mild (65-70F),Clear,Rainy,Evening,Pond,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Vegetation mats & Brush seams,1-3 feet
Largemouth Bass,Post-Spawn,Mild (65-70F),Clear,After Rain,Morning,Pond,Fluke (pause-twitch) & Swim Jig (slow retrieve),White & Green pumpkin,Shallow corners & Grass lines,2-4 feet
Largemouth Bass,Post-Spawn,Mild (65-70F),Clear,After Rain,Afternoon,Pond,Texas-rigged Craw (drag) & Chatterbait (slow roll),Junebug & Fire craw,Flooded brush & Transition edges,2-4 feet
Largemouth Bass,Post-Spawn,Mild (65-70F),Clear,After Rain,Evening,Pond,Buzzbait (slow retrieve) & Fluke (pause-twitch),Black & White,Fry balls near cover & Shady pockets,1-3 feet
Largemouth Bass,Post-Spawn,Mild (65-70F),Stained,Sunny,Morning,Pond,Spinnerbait (slow roll) & Texas-rigged Craw (drag),Chartreuse/white & Junebug,Flooded cover & Fry shade lines,2-4 feet
Largemouth Bass,Post-Spawn,Mild (65-70F),Stained,Sunny,Afternoon,Pond,Chatterbait (slow retrieve) & Swim Jig (slow retrieve),Fire craw & Green pumpkin,Brushy edges & Gravel transitions,2-4 feet
Largemouth Bass,Post-Spawn,Mild (65-70F),Stained,Sunny,Evening,Pond,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Shallow mats & Backwater grass,1-3 feet
Largemouth Bass,Post-Spawn,Mild (65-70F),Stained,Cloudy,Morning,Pond,Topwater Popper (pause-twitch) & Fluke (jerk-pause),White & Pearl,Shady seams & Fry ball edges,1-4 feet
Largemouth Bass,Post-Spawn,Mild (65-70F),Stained,Cloudy,Afternoon,Pond,Texas-rigged Craw (lift-drop) & Swim Jig (slow retrieve),Junebug & Green pumpkin,Flooded wood & Grass seams,2-4 feet
Largemouth Bass,Post-Spawn,Mild (65-70F),Stained,Cloudy,Evening,Pond,Buzzbait (slow retrieve) & Fluke (pause-twitch),Black & White pearl,Backwater brush & Flooded seams,1-3 feet
Largemouth Bass,Post-Spawn,Mild (65-70F),Stained,Windy,Morning,Pond,Lipless Crankbait (yo-yo retrieve) & Spinnerbait (slow roll),Red craw & Chartreuse/black,Windy shallow cover & Drop-offs,2-4 feet
Largemouth Bass,Post-Spawn,Mild (65-70F),Stained,Windy,Afternoon,Pond,Chatterbait (slow roll) & Swim Jig (slow retrieve),Fire craw & Green pumpkin,Wind-blown grass & Timber corners,2-4 feet
Largemouth Bass,Post-Spawn,Mild (65-70F),Stained,Windy,Evening,Pond,Buzzbait (slow retrieve) & Fluke (pause-twitch),Black & White,Fry zones & Flooded brush edges,1-3 feet
Largemouth Bass,Post-Spawn,Mild (65-70F),Stained,Rainy,Morning,Pond,Drop Shot Worm (hover) & Texas-rigged Craw (drag),Green pumpkin & Junebug,Brushy seams & Gravel corners,2-4 feet
Largemouth Bass,Post-Spawn,Mild (65-70F),Stained,Rainy,Afternoon,Pond,Spinnerbait (slow roll) & Fluke (twitch-pause),Chartreuse/white & Pearl,Shallow grass & Brush lines,2-4 feet
Largemouth Bass,Post-Spawn,Mild (65-70F),Stained,Rainy,Evening,Pond,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Grass mats & Fry ball cover,1-3 feet
Largemouth Bass,Post-Spawn,Mild (65-70F),Stained,After Rain,Morning,Pond,Fluke (twitch-pause) & Swim Jig (slow retrieve),White pearl & Green pumpkin,Brush seams & Shallow grass,2-4 feet
Largemouth Bass,Post-Spawn,Mild (65-70F),Stained,After Rain,Afternoon,Pond,Chatterbait (slow retrieve) & Texas-rigged Craw (drag),Fire craw & Junebug,Flooded cover & Drop transitions,2-4 feet
Largemouth Bass,Post-Spawn,Mild (65-70F),Stained,After Rain,Evening,Pond,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Flooded mats & Fry ball corners,1-3 feet
Largemouth Bass,Post-Spawn,Warm (70-78F),Clear,Sunny,Morning,Lake,Topwater Walking Bait (walk-the-dog) & Fluke (pause-twitch),White & Ghost shad,Gravel points & Fry lines near docks,1-4 feet
Largemouth Bass,Post-Spawn,Warm (70-78F),Clear,Sunny,Afternoon,Lake,Swim Jig (steady retrieve) & Texas-rigged Craw (drag),Green pumpkin & Junebug,Deeper brush piles & Transition banks,4-8 feet
Largemouth Bass,Post-Spawn,Warm (70-78F),Clear,Sunny,Evening,Lake,Buzzbait (slow retrieve) & Fluke (twitch-pause),Black & White,Flooded grass edges & Shallow back pockets,1-3 feet
Largemouth Bass,Post-Spawn,Warm (70-78F),Clear,Cloudy,Morning,Lake,Popper (pause-pause-twitch) & Wacky Rigged Senko (deadstick),White & Watermelon red,Shoreline fry balls & Calm flats,1-3 feet
Largemouth Bass,Post-Spawn,Warm (70-78F),Clear,Cloudy,Afternoon,Lake,Crankbait (medium diving) & Spinnerbait (slow roll),Sexy shad & White/chartreuse,Main lake points & Mid-depth rock,4-8 feet
Largemouth Bass,Post-Spawn,Warm (70-78F),Clear,Cloudy,Evening,Lake,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Flooded timber & Vegetation seams,1-3 feet
Largemouth Bass,Post-Spawn,Warm (70-78F),Clear,Windy,Morning,Lake,Lipless Crankbait (yo-yo retrieve) & Spinnerbait (medium retrieve),Red craw & White/chartreuse,Wind-blown points & Drop-offs,3-6 feet
Largemouth Bass,Post-Spawn,Warm (70-78F),Clear,Windy,Afternoon,Lake,Chatterbait (medium retrieve) & Swim Jig (slow retrieve),Fire craw & Green pumpkin,Brushy transitions & Long gravel points,4-7 feet
Largemouth Bass,Post-Spawn,Warm (70-78F),Clear,Windy,Evening,Lake,Buzzbait (slow retrieve) & Fluke (twitch-pause),Black & White,Flooded grass mats & Windy shoreline cover,1-3 feet
Largemouth Bass,Post-Spawn,Warm (70-78F),Clear,Rainy,Morning,Lake,Drop Shot Worm (hover) & Fluke (pause-twitch),Green pumpkin & White pearl,Fry lines off docks & Gravel seams,3-5 feet
Largemouth Bass,Post-Spawn,Warm (70-78F),Clear,Rainy,Afternoon,Lake,Spinnerbait (slow roll) & Crankbait (medium diving),White/chartreuse & Sexy shad,Deeper brush piles & Rocky ledges,4-8 feet
Largemouth Bass,Post-Spawn,Warm (70-78F),Clear,Rainy,Evening,Lake,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Flooded grass seams & Brushy corners,1-3 feet
Largemouth Bass,Post-Spawn,Warm (70-78F),Clear,After Rain,Morning,Lake,Fluke (twitch-pause) & Wacky Rigged Senko (deadstick),White pearl & Watermelon red,Fry ball pockets & Dock edges,2-4 feet
Largemouth Bass,Post-Spawn,Warm (70-78F),Clear,After Rain,Afternoon,Lake,Chatterbait (slow retrieve) & Texas-rigged Craw (drag),Fire craw & Junebug,Brush lines & Grass transitions,3-6 feet
Largemouth Bass,Post-Spawn,Warm (70-78F),Clear,After Rain,Evening,Lake,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Vegetation mats & Fry seams,1-3 feet
Largemouth Bass,Post-Spawn,Warm (70-78F),Stained,Sunny,Morning,Lake,Spinnerbait (slow roll) & Texas-rigged Craw (lift-drop),Chartreuse/white & Junebug,Flooded grass & Secondary points,2-5 feet
Largemouth Bass,Post-Spawn,Warm (70-78F),Stained,Sunny,Afternoon,Lake,Crankbait (medium diving) & Swim Jig (slow retrieve),Sexy shad & Green pumpkin,Rocky transitions & Brush piles,4-8 feet
Largemouth Bass,Post-Spawn,Warm (70-78F),Stained,Sunny,Evening,Lake,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Shady cover near grass & Fry pockets,1-3 feet
Largemouth Bass,Post-Spawn,Warm (70-78F),Stained,Cloudy,Morning,Lake,Topwater Walking Bait (walk-the-dog) & Fluke (pause-twitch),White & Ghost shad,Fry seams & Vegetation mats,1-4 feet
Largemouth Bass,Post-Spawn,Warm (70-78F),Stained,Cloudy,Afternoon,Lake,Chatterbait (medium retrieve) & Texas-rigged Craw (drag),Fire craw & Junebug,Brushy ledges & Grass lines,3-6 feet
Largemouth Bass,Post-Spawn,Warm (70-78F),Stained,Cloudy,Evening,Lake,Buzzbait (slow retrieve) & Fluke (jerk-pause),Black & White pearl,Brush seams & Shallow grass beds,1-3 feet
Largemouth Bass,Post-Spawn,Warm (70-78F),Stained,Windy,Morning,Lake,Lipless Crankbait (yo-yo retrieve) & Spinnerbait (slow roll),Red craw & Chartreuse/black,Wind-blown points & Flooded brush,3-6 feet
Largemouth Bass,Post-Spawn,Warm (70-78F),Stained,Windy,Afternoon,Lake,Swim Jig (slow retrieve) & Texas-rigged Craw (lift-drop),Green pumpkin & Junebug,Windy grass lines & Timber edges,3-6 feet
Largemouth Bass,Post-Spawn,Warm (70-78F),Stained,Windy,Evening,Lake,Buzzbait (slow retrieve) & Fluke (pause-twitch),Black & White,Flooded shallow cover & Vegetation seams,1-3 feet
Largemouth Bass,Post-Spawn,Warm (70-78F),Stained,Rainy,Morning,Lake,Spinnerbait (slow roll) & Drop Shot Worm (hover),Chartreuse/white & Green pumpkin,Backwater seams & Secondary pockets,2-4 feet
Largemouth Bass,Post-Spawn,Warm (70-78F),Stained,Rainy,Afternoon,Lake,Crankbait (medium diving) & Swim Jig (steady retrieve),Sexy shad & Green pumpkin,Brushy breaklines & Ledges,4-8 feet
Largemouth Bass,Post-Spawn,Warm (70-78F),Stained,Rainy,Evening,Lake,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Shallow vegetation mats & Brush seams,1-3 feet
Largemouth Bass,Post-Spawn,Warm (70-78F),Stained,After Rain,Morning,Lake,Fluke (twitch-pause) & Spinnerbait (slow roll),White pearl & Chartreuse/white,Fry ball zones & Shallow points,2-4 feet
Largemouth Bass,Post-Spawn,Warm (70-78F),Stained,After Rain,Afternoon,Lake,Chatterbait (slow retrieve) & Texas-rigged Craw (drag),Fire craw & Junebug,Flooded brush & Transition seams,3-5 feet
Largemouth Bass,Post-Spawn,Warm (70-78F),Stained,After Rain,Evening,Lake,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Shady grass beds & Brushy corners,1-3 feet
Largemouth Bass,Post-Spawn,Warm (70-78F),Clear,Sunny,Morning,River,Fluke (pause-twitch) & Floating Worm (pause-pause),White pearl & Bubblegum,Fry seams near current breaks & Brushy corners,1-3 feet
Largemouth Bass,Post-Spawn,Warm (70-78F),Clear,Sunny,Afternoon,River,Spinnerbait (slow roll) & Swim Jig (slow retrieve),White/chartreuse & Green pumpkin,Current seams & Gravel transitions,3-5 feet
Largemouth Bass,Post-Spawn,Warm (70-78F),Clear,Sunny,Evening,River,Buzzbait (slow retrieve) & Fluke (twitch-pause),Black & White,Flooded backwater grass & Brushy slack zones,1-3 feet
Largemouth Bass,Post-Spawn,Warm (70-78F),Clear,Cloudy,Morning,River,Topwater Walking Bait (walk-the-dog) & Fluke (pause-twitch),Bone & White pearl,Fry pockets & Shallow eddies,1-4 feet
Largemouth Bass,Post-Spawn,Warm (70-78F),Clear,Cloudy,Afternoon,River,Crankbait (medium diving) & Swim Jig (slow retrieve),Sexy shad & Green pumpkin,Rocky seams & Brush lines,3-6 feet
Largemouth Bass,Post-Spawn,Warm (70-78F),Clear,Cloudy,Evening,River,Buzzbait (slow retrieve) & Texas-rigged Craw (lift-drop),Black & Junebug,Slackwater fry cover & Vegetation edges,1-3 feet
Largemouth Bass,Post-Spawn,Warm (70-78F),Clear,Windy,Morning,River,Lipless Crankbait (yo-yo retrieve) & Spinnerbait (slow roll),Red craw & Chartreuse/white,Wind-blown seams & Timber lines,3-6 feet
Largemouth Bass,Post-Spawn,Warm (70-78F),Clear,Windy,Afternoon,River,Chatterbait (medium retrieve) & Fluke (twitch-pause),Fire craw & White pearl,Wind-blown grass seams & Shallow rock,2-5 feet
Largemouth Bass,Post-Spawn,Warm (70-78F),Clear,Windy,Evening,River,Buzzbait (slow retrieve) & Swim Jig (slow retrieve),Black & Green pumpkin,Backwater grass & Brushy corners,1-3 feet
Largemouth Bass,Post-Spawn,Warm (70-78F),Clear,Rainy,Morning,River,Drop Shot Worm (hover) & Fluke (pause-twitch),Green pumpkin & White pearl,Eddy transitions & Fry pockets,2-4 feet
Largemouth Bass,Post-Spawn,Warm (70-78F),Clear,Rainy,Afternoon,River,Spinnerbait (slow roll) & Swim Jig (slow retrieve),White/chartreuse & Green pumpkin,Brush piles & Creek inlets,3-6 feet
Largemouth Bass,Post-Spawn,Warm (70-78F),Clear,Rainy,Evening,River,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Flooded seams & Shady pockets,1-3 feet
Largemouth Bass,Post-Spawn,Warm (70-78F),Clear,After Rain,Morning,River,Fluke (pause-twitch) & Spinnerbait (slow roll),White & Chartreuse/white,Fry cover & Shallow current edges,2-4 feet
Largemouth Bass,Post-Spawn,Warm (70-78F),Clear,After Rain,Afternoon,River,Chatterbait (slow retrieve) & Texas-rigged Craw (drag),Fire craw & Junebug,Wood seams & Muddy transitions,3-6 feet
