Fish Species,Season,Water Temp,Water Clarity,Weather,Time of Day,Waterbody Type,Best Baits (Retrieve Styles),Recommended Bait Colors,Where to Fish,Target Depth
Bluegill,Post-Spawn,Hot (85-90F),Stained,Sunny,Evening,Lake,Beetle spin (slow roll) & Worm under bobber (still),Firetiger & Natural,Mud-bottom slopes & Brush lines,2-4 feet
Bluegill,Post-Spawn,Hot (85-90F),Stained,Cloudy,Morning,Lake,Worm on jighead (hop-hop) & Spoon (flutter),Pumpkinseed & Chrome,Shaded seams & Gravel flats,2-3 feet
Bluegill,Post-Spawn,Hot (85-90F),Stained,Cloudy,Afternoon,Lake,Inline spinner (slow roll) & Waxworm under bobber (drift),Gold & White,Timber pockets & Vegetation cuts,3-4 feet
Bluegill,Post-Spawn,Hot (85-90F),Stained,Cloudy,Evening,Lake,Cricket under bobber (twitch) & Curl tail grub (drag),Orange & Chartreuse,Flooded weed lines & Soft banks,2-4 feet
Bluegill,Post-Spawn,Hot (85-90F),Stained,Windy,Morning,Lake,Curl tail grub (hop) & Worm under bobber (still),Chartreuse/black & Natural,Flooded corners & Dock shade,2-3 feet
Bluegill,Post-Spawn,Hot (85-90F),Stained,Windy,Afternoon,Lake,Waxworm under bobber (drift) & Beetle spin (steady),Pink & Chartreuse,Grass mats & Timber shelves,2-3 feet
Bluegill,Post-Spawn,Hot (85-90F),Stained,Windy,Evening,Lake,Worm under slip bobber (still) & Spoon (flutter),Pumpkin & Chrome,Flat cover & Muddy transitions,3-4 feet
Bluegill,Post-Spawn,Hot (85-90F),Stained,Rainy,Morning,Lake,Tiny crankbait (pause-pull) & Cricket under bobber (twitch),Firetiger & Orange,Shallow structure & Vegetation edges,2-4 feet
Bluegill,Post-Spawn,Hot (85-90F),Stained,Rainy,Afternoon,Lake,Worm on jighead (lift-drop) & Waxworm under bobber (still),Pumpkinseed & Pink,Flooded timber beds & Rock lines,3-4 feet
Bluegill,Post-Spawn,Hot (85-90F),Stained,Rainy,Evening,Lake,Beetle spin (slow roll) & Inline spinner (slow roll),Chartreuse & Gold,Shaded points & Brushy transitions,2-3 feet
Bluegill,Post-Spawn,Hot (85-90F),Stained,After Rain,Morning,Lake,Waxworm under bobber (drift) & Worm on jighead (drag),Pink & Chartreuse,Creek channels & Vegetation lips,3-4 feet
Bluegill,Post-Spawn,Hot (85-90F),Stained,After Rain,Afternoon,Lake,Inline spinner (steady) & Curl tail grub (drag),Gold & Green pumpkin,Muddy seams & Timber pockets,2-4 feet
Bluegill,Post-Spawn,Hot (85-90F),Stained,After Rain,Evening,Lake,Cricket under bobber (twitch) & Beetle spin (slow roll),Orange & White,Brush cover & Shallow gravel dips,2-3 feet
Bluegill,Post-Spawn,Warm (80-85F),Murky,Sunny,Morning,Lake,Worm under bobber (still) & Curl tail grub (drag),Black/blue & Chartreuse,Flooded brush & Vegetation clumps,2-3 feet
Bluegill,Post-Spawn,Warm (80-85F),Murky,Sunny,Afternoon,Lake,Beetle spin (slow roll) & Cricket under bobber (twitch),Firetiger & Orange,Mud-bottom edges & Brushy flats,2-4 feet
Bluegill,Post-Spawn,Warm (80-85F),Murky,Sunny,Evening,Lake,Waxworm under bobber (drift) & Inline spinner (slow roll),Pink & Gold,Shallow timber & Soft banks,2-3 feet
Bluegill,Post-Spawn,Warm (80-85F),Murky,Cloudy,Morning,Lake,Curl tail grub (hop-hop) & Worm on jighead (drag),Chartreuse & Black,Flooded grass & Mud seams,2-4 feet
Bluegill,Post-Spawn,Warm (80-85F),Murky,Cloudy,Afternoon,Lake,Cricket under bobber (twitch) & Spoon (flutter),Orange & Chrome,Brush lines & Flat cover,2-4 feet
Bluegill,Post-Spawn,Warm (80-85F),Murky,Cloudy,Evening,Lake,Beetle spin (steady) & Waxworm under bobber (drift),Black/yellow & Pink,Vegetation seams & Gravel edges,2-3 feet
Bluegill,Post-Spawn,Warm (80-85F),Murky,Windy,Morning,Lake,Inline spinner (slow roll) & Worm under bobber (still),Silver & Chartreuse,Wind-blown cover & Mud flats,3-4 feet
Bluegill,Post-Spawn,Warm (80-85F),Murky,Windy,Afternoon,Lake,Curl tail grub (drag) & Waxworm under bobber (twitch),Chartreuse & White,Grass walls & Brushy dips,2-4 feet
Bluegill,Post-Spawn,Warm (80-85F),Murky,Windy,Evening,Lake,Beetle spin (slow roll) & Worm on jighead (hop),Firetiger & Pumpkin,Flat timber & Vegetation lips,3-4 feet
Bluegill,Post-Spawn,Warm (80-85F),Murky,Rainy,Morning,Lake,Worm under bobber (still) & Spoon (flutter),Black/blue & Chrome,Muddy corners & Shady brush,2-3 feet
Bluegill,Post-Spawn,Warm (80-85F),Murky,Rainy,Afternoon,Lake,Cricket under bobber (twitch) & Inline spinner (slow roll),Orange & Gold,Timber breaks & Grass seams,2-3 feet
Bluegill,Post-Spawn,Warm (80-85F),Murky,Rainy,Evening,Lake,Waxworm under bobber (drift) & Beetle spin (steady),Pink & Chartreuse,Flooded cover & Backwater dips,2-3 feet
Bluegill,Post-Spawn,Warm (80-85F),Murky,After Rain,Morning,Lake,Curl tail grub (drag) & Cricket under bobber (twitch),Chartreuse/black & Orange,Vegetation seams & Mud shelves,2-4 feet
Bluegill,Post-Spawn,Warm (80-85F),Murky,After Rain,Afternoon,Lake,Beetle spin (slow roll) & Worm under bobber (still),Firetiger & Natural brown,Shady flats & Timber points,2-3 feet
Bluegill,Post-Spawn,Warm (80-85F),Murky,After Rain,Evening,Lake,Worm on jighead (lift-drop) & Waxworm under bobber (drift),Pumpkinseed & Pink,Grassy coves & Brushy ledges,3-4 feet
Bluegill,Post-Spawn,Hot (85-90F),Murky,Sunny,Morning,Lake,Worm under slip bobber (still) & Beetle spin (slow roll),Natural & Chartreuse,Flooded grass & Shallow brush,2-3 feet
Bluegill,Post-Spawn,Hot (85-90F),Murky,Sunny,Afternoon,Lake,Curl tail grub (hop) & Inline spinner (slow roll),Chartreuse & Gold,Vegetation points & Soft-bottom flats,2-4 feet
Bluegill,Post-Spawn,Hot (85-90F),Murky,Sunny,Evening,Lake,Waxworm under bobber (drift) & Spoon (flutter),Pink & Chrome,Muddy lips & Gravel seams,3-4 feet
Bluegill,Post-Spawn,Hot (85-90F),Murky,Cloudy,Morning,Lake,Cricket under bobber (twitch) & Worm on jighead (hop),Orange & Natural brown,Backwater brush & Soft dips,2-3 feet
Bluegill,Post-Spawn,Hot (85-90F),Murky,Cloudy,Afternoon,Lake,Inline spinner (slow roll) & Waxworm under bobber (drift),Gold & Pink,Grass walls & Brush clusters,2-4 feet
Bluegill,Post-Spawn,Hot (85-90F),Murky,Cloudy,Evening,Lake,Beetle spin (steady) & Curl tail grub (drag),Firetiger & Black/blue,Mud-bottom pockets & Shaded cover,2-3 feet
Bluegill,Post-Spawn,Hot (85-90F),Murky,Windy,Morning,Lake,Worm under bobber (still) & Cricket under bobber (twitch),Chartreuse & Orange,Wind-blown shallows & Brush flats,2-3 feet
Bluegill,Post-Spawn,Hot (85-90F),Murky,Windy,Afternoon,Lake,Spoon (flutter) & Beetle spin (slow roll),Chrome & Chartreuse,Flooded timber & Grass lips,3-4 feet
Bluegill,Post-Spawn,Hot (85-90F),Murky,Windy,Evening,Lake,Worm on jighead (drag) & Inline spinner (slow roll),Pumpkin & Silver,Vegetation seams & Gravel lines,2-4 feet
Bluegill,Post-Spawn,Hot (85-90F),Murky,Rainy,Morning,Lake,Curl tail grub (hop) & Waxworm under bobber (drift),Black & Pink,Flooded grass flats & Mud seams,2-4 feet
Bluegill,Post-Spawn,Hot (85-90F),Murky,Rainy,Afternoon,Lake,Cricket under bobber (drift) & Spoon (flutter),Orange & Chrome,Brushy edges & Timber beds,2-3 feet
Bluegill,Post-Spawn,Hot (85-90F),Murky,Rainy,Evening,Lake,Beetle spin (slow roll) & Worm under bobber (still),Firetiger & Natural,Shallow brush cover & Gravel flats,2-3 feet
Bluegill,Post-Spawn,Hot (85-90F),Murky,After Rain,Morning,Lake,Waxworm under bobber (twitch) & Inline spinner (slow roll),Pink & Gold,Flooded timber & Weed breaks,2-3 feet
Bluegill,Post-Spawn,Hot (85-90F),Murky,After Rain,Afternoon,Lake,Curl tail grub (drag) & Worm under bobber (still),Chartreuse & Pumpkin,Flat vegetation beds & Dock shade,2-3 feet
Bluegill,Post-Spawn,Hot (85-90F),Murky,After Rain,Evening,Lake,Cricket under bobber (twitch) & Spoon (flutter),Orange & Chrome,Mud-bottom points & Brushy lips,3-4 feet
Bluegill,Post-Spawn,Warm (80-85F),Clear,Sunny,Morning,Pond,Worm under bobber (still) & Curl tail grub (drag),Natural & Chartreuse,Vegetation edges & Gravel flats,1-2 feet
Bluegill,Post-Spawn,Warm (80-85F),Clear,Sunny,Afternoon,Pond,Beetle spin (steady) & Cricket under bobber (twitch),Gold & Orange,Shady grass lines & Brushy corners,2-3 feet
Bluegill,Post-Spawn,Warm (80-85F),Clear,Sunny,Evening,Pond,Waxworm under bobber (drift) & Inline spinner (slow roll),Pink & Silver,Dock shade & Mud-bottom ledges,2-3 feet
Bluegill,Post-Spawn,Warm (80-85F),Clear,Cloudy,Morning,Pond,Curl tail grub (hop) & Worm on jighead (drag),Chartreuse & Green pumpkin,Flooded edges & Grass mats,1-2 feet
Bluegill,Post-Spawn,Warm (80-85F),Clear,Cloudy,Afternoon,Pond,Inline spinner (slow roll) & Waxworm under bobber (drift),Gold & Pink,Weed lips & Brush piles,2-3 feet
Bluegill,Post-Spawn,Warm (80-85F),Clear,Cloudy,Evening,Pond,Beetle spin (steady) & Worm under bobber (still),White & Natural brown,Fence lines & Shallow brush,1-2 feet
Bluegill,Post-Spawn,Warm (80-85F),Clear,Windy,Morning,Pond,Cricket under bobber (twitch) & Spoon (flutter),Orange & Chrome,Wind-blown grass & Mud flats,2-3 feet
Bluegill,Post-Spawn,Warm (80-85F),Clear,Windy,Afternoon,Pond,Worm on jighead (hop-hop) & Inline spinner (steady),Pumpkin & Silver,Weedy dips & Brush zones,1-2 feet
Bluegill,Post-Spawn,Warm (80-85F),Clear,Windy,Evening,Pond,Curl tail grub (drag) & Waxworm under bobber (twitch),Chartreuse & Pink,Algae walls & Gravel pockets,2-3 feet
Bluegill,Post-Spawn,Warm (80-85F),Clear,Rainy,Morning,Pond,Worm under bobber (still) & Beetle spin (slow roll),Natural & Firetiger,Muddy grass edge & Stump clusters,2-3 feet
Bluegill,Post-Spawn,Warm (80-85F),Clear,Rainy,Afternoon,Pond,Inline spinner (slow roll) & Cricket under bobber (drift),Gold & Orange,Weed seams & Brush lips,1-2 feet
Bluegill,Post-Spawn,Warm (80-85F),Clear,Rainy,Evening,Pond,Waxworm under bobber (drift) & Spoon (flutter),Pink & Chrome,Dock posts & Mud-bottom seams,2-3 feet
Bluegill,Post-Spawn,Warm (80-85F),Clear,After Rain,Morning,Pond,Curl tail grub (hop-hop) & Worm on jighead (drag),Chartreuse/black & Pumpkin,Flat grass lanes & Brushy tips,2-3 feet
Bluegill,Post-Spawn,Warm (80-85F),Clear,After Rain,Afternoon,Pond,Cricket under bobber (twitch) & Waxworm under bobber (drift),Orange & Pink,Shady weedlines & Rock lips,1-2 feet
Bluegill,Post-Spawn,Warm (80-85F),Clear,After Rain,Evening,Pond,Beetle spin (slow roll) & Worm under bobber (still),Chartreuse & Natural brown,Flooded corners & Gravel transitions,2-3 feet
Bluegill,Post-Spawn,Hot (85-90F),Clear,Sunny,Morning,Pond,Worm under slip bobber (still) & Inline spinner (slow roll),Natural & Gold,Fence brush & Mud lines,2-3 feet
Bluegill,Post-Spawn,Hot (85-90F),Clear,Sunny,Afternoon,Pond,Beetle spin (steady) & Curl tail grub (drag),Chartreuse & Green pumpkin,Vegetation dips & Timber shade,2-3 feet
Bluegill,Post-Spawn,Hot (85-90F),Clear,Sunny,Evening,Pond,Waxworm under bobber (drift) & Spoon (flutter),Pink & Chrome,Shady ledges & Weed breaks,2-3 feet
Bluegill,Post-Spawn,Hot (85-90F),Clear,Cloudy,Morning,Pond,Cricket under bobber (twitch) & Worm on jighead (hop),Orange & Pumpkin,Brushy points & Grass walls,2-3 feet
Bluegill,Post-Spawn,Hot (85-90F),Clear,Cloudy,Afternoon,Pond,Curl tail grub (hop) & Inline spinner (steady),Chartreuse/black & Gold,Flooded limbs & Flat gravel seams,2-3 feet
Bluegill,Post-Spawn,Hot (85-90F),Clear,Cloudy,Evening,Pond,Worm under bobber (still) & Waxworm under bobber (drift),Natural & Pink,Mud-bottom slopes & Vegetation tips,2-3 feet
Bluegill,Post-Spawn,Hot (85-90F),Clear,Windy,Morning,Pond,Inline spinner (slow roll) & Spoon (flutter),Silver & Chrome,Grass points & Algae lines,2-3 feet
Bluegill,Post-Spawn,Hot (85-90F),Clear,Windy,Afternoon,Pond,Waxworm under bobber (twitch) & Beetle spin (steady),Pink & Chartreuse,Shady banks & Weed flats,2-3 feet
Bluegill,Post-Spawn,Hot (85-90F),Clear,Windy,Evening,Pond,Cricket under bobber (drift) & Curl tail grub (drag),Orange & Green pumpkin,Mud-bottom corners & Brush cover,2-3 feet
Bluegill,Post-Spawn,Hot (85-90F),Clear,Rainy,Morning,Pond,Curl tail grub (hop) & Worm on jighead (drag),Black & Chartreuse,Flooded grass & Soft-bottom cover,2-3 feet
Bluegill,Post-Spawn,Hot (85-90F),Clear,Rainy,Afternoon,Pond,Inline spinner (slow roll) & Waxworm under bobber (drift),Gold & Pink,Vegetation breaks & Shade dips,2-3 feet
Bluegill,Post-Spawn,Hot (85-90F),Clear,Rainy,Evening,Pond,Worm under bobber (still) & Spoon (flutter),Natural & Chrome,Flat grass shelves & Dock posts,2-3 feet
Bluegill,Post-Spawn,Hot (85-90F),Clear,After Rain,Morning,Pond,Beetle spin (slow roll) & Curl tail grub (drag),Firetiger & Pumpkin,Brushy lips & Weed ledges,2-3 feet
Bluegill,Post-Spawn,Hot (85-90F),Clear,After Rain,Afternoon,Pond,Waxworm under bobber (twitch) & Cricket under bobber (drift),Pink & Orange,Mud seams & Algae breaks,2-3 feet
Bluegill,Post-Spawn,Hot (85-90F),Clear,After Rain,Evening,Pond,Inline spinner (steady) & Worm on jighead (drag),Silver & Natural brown,Shady timber & Vegetation tips,2-3 feet
Bluegill,Post-Spawn,Warm (80-85F),Stained,Sunny,Morning,Pond,Worm under bobber (still) & Beetle spin (slow roll),Chartreuse & Gold,Vegetation seams & Shady pockets,1-2 feet
Bluegill,Post-Spawn,Warm (80-85F),Stained,Sunny,Afternoon,Pond,Inline spinner (slow roll) & Waxworm under bobber (drift),Gold & Pink,Brushy flats & Weed edges,2-3 feet
Bluegill,Post-Spawn,Warm (80-85F),Stained,Sunny,Evening,Pond,Curl tail grub (drag) & Cricket under bobber (twitch),Pumpkinseed & Orange,Dock shade & Gravel dips,1-2 feet
Bluegill,Post-Spawn,Warm (80-85F),Stained,Cloudy,Morning,Pond,Beetle spin (steady) & Worm under bobber (still),Chartreuse/black & White,Flooded grass & Flat timber,2-3 feet
Bluegill,Post-Spawn,Warm (80-85F),Stained,Cloudy,Afternoon,Pond,Waxworm under bobber (twitch) & Spoon (flutter),Pink & Chrome,Algae lines & Mud-bottom cover,1-2 feet
Bluegill,Post-Spawn,Warm (80-85F),Stained,Cloudy,Evening,Pond,Worm on jighead (hop) & Cricket under bobber (drift),Pumpkin & Orange,Weed gaps & Brush clusters,2-3 feet
Bluegill,Post-Spawn,Warm (80-85F),Stained,Windy,Morning,Pond,Inline spinner (slow roll) & Curl tail grub (drag),Silver & Chartreuse,Wind-blown edges & Vegetation lips,2-3 feet
Bluegill,Post-Spawn,Warm (80-85F),Stained,Windy,Afternoon,Pond,Worm under bobber (still) & Beetle spin (slow roll),Natural brown & Firetiger,Grassy flats & Fence shade,1-2 feet
Bluegill,Post-Spawn,Warm (80-85F),Stained,Windy,Evening,Pond,Curl tail grub (hop) & Waxworm under bobber (twitch),Chartreuse & Pink,Mud banks & Brush tips,2-3 feet
Bluegill,Post-Spawn,Warm (80-85F),Stained,Rainy,Morning,Pond,Waxworm under bobber (drift) & Inline spinner (steady),Pink & Gold,Flooded stumps & Grass seams,2-3 feet
Bluegill,Post-Spawn,Warm (80-85F),Stained,Rainy,Afternoon,Pond,Cricket under bobber (twitch) & Spoon (flutter),Orange & Chrome,Dock shade & Mud-bottom shelves,1-2 feet
Bluegill,Post-Spawn,Warm (80-85F),Stained,Rainy,Evening,Pond,Worm on jighead (drag) & Beetle spin (slow roll),Pumpkinseed & Chartreuse,Weed corners & Timber lines,2-3 feet
Bluegill,Post-Spawn,Warm (80-85F),Stained,After Rain,Morning,Pond,Curl tail grub (drag) & Waxworm under bobber (twitch),Chartreuse & Pink,Flooded brush & Vegetation seams,2-3 feet
Bluegill,Post-Spawn,Warm (80-85F),Stained,After Rain,Afternoon,Pond,Inline spinner (slow roll) & Worm under bobber (still),Silver & Natural,Shady cover & Grass dips,1-2 feet
Bluegill,Post-Spawn,Warm (80-85F),Stained,After Rain,Evening,Pond,Beetle spin (steady) & Cricket under bobber (twitch),Gold & Orange,Flat brush zones & Weed walls,2-3 feet
Bluegill,Post-Spawn,Hot (85-90F),Stained,Sunny,Morning,Pond,Worm under slip bobber (still) & Inline spinner (slow roll),Natural & Gold,Muddy pockets & Grass corners,2-3 feet
Bluegill,Post-Spawn,Hot (85-90F),Stained,Sunny,Afternoon,Pond,Beetle spin (slow roll) & Waxworm under bobber (drift),Firetiger & Pink,Vegetation shelves & Dock ends,1-2 feet
Bluegill,Post-Spawn,Hot (85-90F),Stained,Sunny,Evening,Pond,Curl tail grub (hop) & Worm on jighead (drag),Pumpkin & Chartreuse,Shady brush & Algae beds,2-3 feet
Bluegill,Post-Spawn,Hot (85-90F),Stained,Cloudy,Morning,Pond,Cricket under bobber (twitch) & Spoon (flutter),Orange & Chrome,Flooded limbs & Gravel seams,1-2 feet
Bluegill,Post-Spawn,Hot (85-90F),Stained,Cloudy,Afternoon,Pond,Waxworm under bobber (drift) & Beetle spin (steady),Pink & Gold,Grass edges & Fence shade,2-3 feet
Bluegill,Post-Spawn,Hot (85-90F),Stained,Cloudy,Evening,Pond,Inline spinner (slow roll) & Worm under bobber (still),Silver & Natural brown,Mud-bottom cover & Dock lines,2-3 feet
Bluegill,Post-Spawn,Hot (85-90F),Stained,Windy,Morning,Pond,Worm on jighead (lift-drop) & Cricket under bobber (twitch),Pumpkinseed & Orange,Flooded weedlines & Brush edges,2-3 feet
Bluegill,Post-Spawn,Hot (85-90F),Stained,Windy,Afternoon,Pond,Beetle spin (slow roll) & Curl tail grub (drag),Chartreuse & Black,Wind-blown corners & Grass seams,2-3 feet
Bluegill,Post-Spawn,Hot (85-90F),Stained,Windy,Evening,Pond,Worm under bobber (still) & Waxworm under bobber (drift),Natural & Pink,Flat gravel & Soft-bottom pockets,1-2 feet
Bluegill,Post-Spawn,Hot (85-90F),Stained,Rainy,Morning,Pond,Cricket under bobber (twitch) & Spoon (flutter),Orange & Chrome,Brush beds & Grass breaks,2-3 feet
Bluegill,Post-Spawn,Hot (85-90F),Stained,Rainy,Afternoon,Pond,Inline spinner (steady) & Waxworm under bobber (twitch),Gold & Pink,Shady transitions & Weed flats,2-3 feet
Bluegill,Post-Spawn,Hot (85-90F),Stained,Rainy,Evening,Pond,Beetle spin (slow roll) & Curl tail grub (hop),Firetiger & Pumpkin,Flooded timber & Mud seams,1-2 feet
Bluegill,Post-Spawn,Hot (85-90F),Stained,After Rain,Morning,Pond,Worm on jighead (drag) & Waxworm under bobber (still),Pumpkin & Chartreuse,Vegetation beds & Dock corners,2-3 feet
Bluegill,Post-Spawn,Hot (85-90F),Stained,After Rain,Afternoon,Pond,Curl tail grub (drag) & Cricket under bobber (twitch),Chartreuse/black & Orange,Shallow brush & Weed lips,2-3 feet
Bluegill,Post-Spawn,Hot (85-90F),Stained,After Rain,Evening,Pond,Inline spinner (slow roll) & Worm under bobber (still),Silver & Natural brown,Soft-bottom dips & Grass zones,2-3 feet
Bluegill,Post-Spawn,Warm (80-85F),Murky,Sunny,Morning,Pond,Worm under bobber (still) & Beetle spin (slow roll),Black/blue & Chartreuse,Flooded brush & Grass edges,1-2 feet
Bluegill,Post-Spawn,Warm (80-85F),Murky,Sunny,Afternoon,Pond,Curl tail grub (drag) & Inline spinner (slow roll),Firetiger & Gold,Shady corners & Mud-bottom flats,2-3 feet
Bluegill,Post-Spawn,Warm (80-85F),Murky,Sunny,Evening,Pond,Waxworm under bobber (drift) & Spoon (flutter),Pink & Chrome,Algae seams & Dock posts,1-2 feet
Bluegill,Post-Spawn,Warm (80-85F),Murky,Cloudy,Morning,Pond,Worm on jighead (hop) & Cricket under bobber (twitch),Pumpkinseed & Orange,Fence grass & Shallow pockets,2-3 feet
Bluegill,Post-Spawn,Warm (80-85F),Murky,Cloudy,Afternoon,Pond,Beetle spin (steady) & Worm under bobber (still),Chartreuse/black & Natural,Mud-bottom cover & Vegetation lips,1-2 feet
Bluegill,Post-Spawn,Warm (80-85F),Murky,Cloudy,Evening,Pond,Waxworm under bobber (twitch) & Curl tail grub (drag),Pink & Chartreuse,Weedy coves & Brushy dips,2-3 feet
Bluegill,Post-Spawn,Warm (80-85F),Murky,Windy,Morning,Pond,Inline spinner (slow roll) & Worm on jighead (lift-drop),Silver & Pumpkin,Wind-blown cover & Mud seams,2-3 feet
Bluegill,Post-Spawn,Warm (80-85F),Murky,Windy,Afternoon,Pond,Beetle spin (slow roll) & Waxworm under bobber (drift),Firetiger & Pink,Flat grass edges & Shady transitions,2-3 feet
Bluegill,Post-Spawn,Warm (80-85F),Murky,Windy,Evening,Pond,Cricket under bobber (twitch) & Spoon (flutter),Orange & Chrome,Weed lines & Shallow mud shelves,1-2 feet
Bluegill,Post-Spawn,Warm (80-85F),Murky,Rainy,Morning,Pond,Curl tail grub (drag) & Worm under bobber (still),Black/blue & Natural,Muddy grass corners & Fence brush,2-3 feet
Bluegill,Post-Spawn,Warm (80-85F),Murky,Rainy,Afternoon,Pond,Waxworm under bobber (drift) & Inline spinner (steady),Pink & Gold,Timber shade & Mud-bottom coves,2-3 feet
Bluegill,Post-Spawn,Warm (80-85F),Murky,Rainy,Evening,Pond,Beetle spin (slow roll) & Worm on jighead (drag),Firetiger & Pumpkin,Flooded brush & Vegetation seams,2-3 feet
Bluegill,Post-Spawn,Warm (80-85F),Murky,After Rain,Morning,Pond,Worm under bobber (still) & Spoon (flutter),Natural & Chrome,Shady grass lines & Soft-bottom edges,2-3 feet
