Fish Species,Season,Water Temp,Water Clarity,Weather,Time of Day,Waterbody Type,Best Baits (Retrieve Styles),Recommended Bait Colors,Where to Fish,Target Depth
Crappie,Post-Spawn,Hot (73-75F),Murky,Rainy,Morning,Lake,Tube jig (tap-lift) & Hair jig (flutter),Black & Chartreuse & Gold & Red,Shallow laydowns & Submerged stumps,10-15 feet
Crappie,Post-Spawn,Hot (73-75F),Murky,Rainy,Afternoon,Lake,Jig/minnow combo (hover) & Swimbait (slow roll),Firetiger & Pink & Blue & Chartreuse,Flooded brush fields & Backwater pockets,10-15 feet
Crappie,Post-Spawn,Hot (73-75F),Murky,Rainy,Evening,Lake,Minnow under float (pause) & Inline spinner (jiggle-roll),Electric chicken & Glow & White & Orange,Timber edges & Spawning flats,10-15 feet
Crappie,Post-Spawn,Hot (73-75F),Murky,After Rain,Morning,Lake,Vertical jig (lift-drop) & Spinner jig (steady retrieve),Chartreuse & Orange & Glow & White,Brush piles near channels & Gravel ledges,10-15 feet
Crappie,Post-Spawn,Hot (73-75F),Murky,After Rain,Afternoon,Lake,Marabou jig (pulse) & Curl tail grub (drag),Black & Chartreuse & Gold & Red,Flooded brush fields & Backwater pockets,10-15 feet
Crappie,Post-Spawn,Hot (73-75F),Murky,After Rain,Evening,Lake,Jig/minnow combo (hover) & Swimbait (slow roll),Firetiger & Pink & Blue & Chartreuse,Timber edges & Spawning flats,10-15 feet
Crappie,Post-Spawn,Warm (69-72F),Clear,Sunny,Morning,Pond,Swimbait (slow roll) & Tube jig (pause-lift),White & Shad & Glow & Chartreuse,Weedline edges & Gravel drop-offs,6-9 feet
Crappie,Post-Spawn,Warm (69-72F),Clear,Sunny,Afternoon,Pond,Vertical jig (lift-tap) & Jig/minnow combo (drag),Blue ice & Silver & Natural & Pearl,Brush piles near deeper holes,7-10 feet
Crappie,Post-Spawn,Warm (69-72F),Clear,Sunny,Evening,Pond,Hair jig (hover-roll) & Minnow under float (suspend),Pink & White & Monkey milk & Glow,Treed points & Stump flats,6-8 feet
Crappie,Post-Spawn,Warm (69-72F),Clear,Cloudy,Morning,Pond,Tube jig (bounce-drop) & Swimbait (steady),Chartreuse & Pearl & Blue ice & Glow,Shaded cover edges & Channel cuts,6-9 feet
Crappie,Post-Spawn,Warm (69-72F),Clear,Cloudy,Afternoon,Pond,Grub jig (lift-pause) & Spinner jig (roll),White & Natural & Glow & Pink,Transition shelves & Mid-depth laydowns,7-10 feet
Crappie,Post-Spawn,Warm (69-72F),Clear,Cloudy,Evening,Pond,Hair jig (glide-drop) & Inline spinner (pulse),Shad & Blue ice & White & Chartreuse,Submerged brush corners & Gravel edges,6-8 feet
Crappie,Post-Spawn,Warm (69-72F),Clear,Windy,Morning,Pond,Jig/minnow combo (hover) & Tube jig (pulse-drag),Chartreuse & Glow & Pink & Silver,Sheltered creek points & Weed breaks,6-9 feet
Crappie,Post-Spawn,Warm (69-72F),Clear,Windy,Afternoon,Pond,Vertical jig (tap-roll) & Swimbait (pause),Blue ice & White & Glow & Pearl,Wind-protected structure flats,7-10 feet
Crappie,Post-Spawn,Warm (69-72F),Clear,Windy,Evening,Pond,Tiny tube jig (glide-drop) & Curl tail grub (slow roll),White & Chartreuse & Monkey milk & Silver,Back corners with submerged timber,6-8 feet
Crappie,Post-Spawn,Warm (69-72F),Clear,Rainy,Morning,Pond,Hair jig (flutter) & Inline spinner (pause-roll),Gold & Shad & Glow & Blue,Flooded weedlines & Rock points,6-9 feet
Crappie,Post-Spawn,Warm (69-72F),Clear,Rainy,Afternoon,Pond,Tube jig (pause-hop) & Swimbait (slow pull),Pearl & Natural & Chartreuse & Blue,Creek channel edges & Timber lines,7-10 feet
Crappie,Post-Spawn,Warm (69-72F),Clear,Rainy,Evening,Pond,Grub jig (hop-glide) & Jig/minnow combo (lift),Silver & Blue ice & Glow & Chartreuse,Gravel shelf near brushy cover,6-9 feet
Crappie,Post-Spawn,Warm (69-72F),Clear,After Rain,Morning,Pond,Swimbait (jiggle) & Tube jig (pause),Chartreuse & Glow & White & Pink,Near submerged roots & Bank drop-offs,6-9 feet
Crappie,Post-Spawn,Warm (69-72F),Clear,After Rain,Afternoon,Pond,Hair jig (hover-pulse) & Spinner jig (roll),Blue & Chartreuse & Glow & Pearl,Staging cover flats & Brushy corners,7-10 feet
Crappie,Post-Spawn,Warm (69-72F),Clear,After Rain,Evening,Pond,Inline spinner (glide) & Tube jig (tap-hop),White & Shad & Silver & Pink,Slack water with deep brush,6-8 feet
Crappie,Post-Spawn,Hot (73-75F),Clear,Sunny,Morning,Pond,Swimbait (pause-roll) & Hair jig (flutter),Chartreuse & Blue ice & Glow & Pearl,Drop-offs near old creek beds,7-10 feet
Crappie,Post-Spawn,Hot (73-75F),Clear,Sunny,Afternoon,Pond,Vertical jig (tap-drag) & Jig/minnow combo (hover),Silver & Natural & Glow & White,Deeper side ledges with timber,8-10 feet
Crappie,Post-Spawn,Hot (73-75F),Clear,Sunny,Evening,Pond,Grub jig (lift-drop) & Tube jig (roll),Chartreuse & Pink & White & Glow,Shady shelves & Flat points,6-9 feet
Crappie,Post-Spawn,Hot (73-75F),Clear,Cloudy,Morning,Pond,Tube jig (bounce-glide) & Spinner jig (pulse),White & Glow & Blue & Chartreuse,Gravel ledges & Timber flats,7-10 feet
Crappie,Post-Spawn,Hot (73-75F),Clear,Cloudy,Afternoon,Pond,Hair jig (drag-hop) & Swimbait (slow roll),Pearl & Silver & Glow & Natural,Channel turns & Brushy structure,8-10 feet
Crappie,Post-Spawn,Hot (73-75F),Clear,Cloudy,Evening,Pond,Inline spinner (steady) & Tube jig (pause-drop),White & Pink & Chartreuse & Blue,Edges of submerged logs & Points,6-9 feet
Crappie,Post-Spawn,Hot (73-75F),Clear,Windy,Morning,Pond,Jig/minnow combo (roll-pause) & Curl tail grub (jiggle),Chartreuse & Orange & Blue & White,Wind-sheltered gravel breaks,6-9 feet
Crappie,Post-Spawn,Hot (73-75F),Clear,Windy,Afternoon,Pond,Swimbait (drag-hop) & Tube jig (bounce),Glow & White & Silver & Chartreuse,Weed pockets near drop zones,7-10 feet
Crappie,Post-Spawn,Hot (73-75F),Clear,Windy,Evening,Pond,Vertical jig (tap-lift) & Spinner jig (roll),Shad & Blue ice & Pearl & Glow,Deep edges with brush structure,6-9 feet
Crappie,Post-Spawn,Hot (73-75F),Clear,Rainy,Morning,Pond,Tiny tube jig (jiggle-drop) & Hair jig (glide),White & Chartreuse & Glow & Pink,Brush along current bends,6-8 feet
Crappie,Post-Spawn,Hot (73-75F),Clear,Rainy,Afternoon,Pond,Grub jig (pulse) & Inline spinner (roll),Natural & Silver & Glow & Firetiger,Flooded corners near structure,7-10 feet
Crappie,Post-Spawn,Hot (73-75F),Clear,Rainy,Evening,Pond,Tube jig (lift-pause) & Swimbait (steady pull),Chartreuse & White & Pink & Glow,Timber slopes & Channel lips,7-9 feet
Crappie,Post-Spawn,Hot (73-75F),Clear,After Rain,Morning,Pond,Jig/minnow combo (tap-hop) & Spinner jig (roll),Chartreuse & Blue ice & Glow & White,Near brushy creek inflow zones,7-10 feet
Crappie,Post-Spawn,Hot (73-75F),Clear,After Rain,Afternoon,Pond,Hair jig (hover-roll) & Tube jig (pause-twitch),Pearl & Pink & Natural & Silver,Brush edges off sloped cuts,7-9 feet
Crappie,Post-Spawn,Hot (73-75F),Clear,After Rain,Evening,Pond,Swimbait (jiggle-lift) & Vertical jig (slow roll),Shad & Glow & Chartreuse & White,Rock ledges near vegetation,6-9 feet
Crappie,Post-Spawn,Warm (69-72F),Stained,Sunny,Morning,Pond,Marabou jig (pulse) & Curl tail grub (drag),Bone & Gold & Chartreuse & Shad,Flooded brush fields & Backwater pockets,8-12 feet
Crappie,Post-Spawn,Warm (69-72F),Stained,Sunny,Afternoon,Pond,Minnow under float (pause) & Inline spinner (jiggle-roll),Bone & Gold & Chartreuse & Shad,Timber edges & Spawning flats,8-12 feet
Crappie,Post-Spawn,Warm (69-72F),Stained,Sunny,Evening,Pond,Tube jig (tap-lift) & Hair jig (flutter),Firetiger & Orange & Blue & Chartreuse,Flooded brush fields & Backwater pockets,8-12 feet
Crappie,Post-Spawn,Warm (69-72F),Stained,Cloudy,Morning,Pond,Vertical jig (lift-drop) & Spinner jig (steady retrieve),White & Chartreuse & Monkey milk & Silver,Flooded brush fields & Backwater pockets,8-12 feet
Crappie,Post-Spawn,Warm (69-72F),Stained,Cloudy,Afternoon,Pond,Marabou jig (pulse) & Curl tail grub (drag),White & Chartreuse & Monkey milk & Silver,Shallow laydowns & Submerged stumps,8-12 feet
Crappie,Post-Spawn,Warm (69-72F),Stained,Cloudy,Evening,Pond,Minnow under float (pause) & Inline spinner (jiggle-roll),Bone & Gold & Chartreuse & Shad,Shallow laydowns & Submerged stumps,8-12 feet
Crappie,Post-Spawn,Warm (69-72F),Stained,Windy,Morning,Pond,Marabou jig (pulse) & Curl tail grub (drag),Firetiger & Orange & Blue & Chartreuse,Brush piles near channels & Gravel ledges,8-12 feet
Crappie,Post-Spawn,Warm (69-72F),Stained,Windy,Afternoon,Pond,Marabou jig (pulse) & Curl tail grub (drag),Bone & Gold & Chartreuse & Shad,Brush piles near channels & Gravel ledges,8-12 feet
Crappie,Post-Spawn,Warm (69-72F),Stained,Windy,Evening,Pond,Minnow under float (pause) & Inline spinner (jiggle-roll),Chartreuse & Pink & Glow & White,Timber edges & Spawning flats,8-12 feet
Crappie,Post-Spawn,Warm (69-72F),Stained,Rainy,Morning,Pond,Vertical jig (lift-drop) & Spinner jig (steady retrieve),Bone & Gold & Chartreuse & Shad,Flooded brush fields & Backwater pockets,8-12 feet
Crappie,Post-Spawn,Warm (69-72F),Stained,Rainy,Afternoon,Pond,Minnow under float (pause) & Inline spinner (jiggle-roll),Firetiger & Orange & Blue & Chartreuse,Brush piles near channels & Gravel ledges,8-12 feet
Crappie,Post-Spawn,Warm (69-72F),Stained,Rainy,Evening,Pond,Marabou jig (pulse) & Curl tail grub (drag),White & Chartreuse & Monkey milk & Silver,Timber edges & Spawning flats,8-12 feet
Crappie,Post-Spawn,Warm (69-72F),Stained,After Rain,Morning,Pond,Tube jig (tap-lift) & Hair jig (flutter),Chartreuse & Pink & Glow & White,Brush piles near channels & Gravel ledges,8-12 feet
Crappie,Post-Spawn,Warm (69-72F),Stained,After Rain,Afternoon,Pond,Vertical jig (lift-drop) & Spinner jig (steady retrieve),Bone & Gold & Chartreuse & Shad,Shallow laydowns & Submerged stumps,8-12 feet
Crappie,Post-Spawn,Warm (69-72F),Stained,After Rain,Evening,Pond,Minnow under float (pause) & Inline spinner (jiggle-roll),White & Chartreuse & Monkey milk & Silver,Flooded brush fields & Backwater pockets,8-12 feet
Crappie,Post-Spawn,Hot (73-75F),Stained,Sunny,Morning,Pond,Marabou jig (pulse) & Curl tail grub (drag),Chartreuse & Pink & Glow & White,Shallow laydowns & Submerged stumps,10-15 feet
Crappie,Post-Spawn,Hot (73-75F),Stained,Sunny,Afternoon,Pond,Tube jig (tap-lift) & Hair jig (flutter),Firetiger & Orange & Blue & Chartreuse,Flooded brush fields & Backwater pockets,10-15 feet
Crappie,Post-Spawn,Hot (73-75F),Stained,Sunny,Evening,Pond,Vertical jig (lift-drop) & Spinner jig (steady retrieve),White & Chartreuse & Monkey milk & Silver,Brush piles near channels & Gravel ledges,10-15 feet
Crappie,Post-Spawn,Hot (73-75F),Stained,Cloudy,Morning,Pond,Minnow under float (pause) & Inline spinner (jiggle-roll),Bone & Gold & Chartreuse & Shad,Flooded brush fields & Backwater pockets,10-15 feet
Crappie,Post-Spawn,Hot (73-75F),Stained,Cloudy,Afternoon,Pond,Jig/minnow combo (hover) & Swimbait (slow roll),Chartreuse & Pink & Glow & White,Brush piles near channels & Gravel ledges,10-15 feet
Crappie,Post-Spawn,Hot (73-75F),Stained,Cloudy,Evening,Pond,Marabou jig (pulse) & Curl tail grub (drag),Firetiger & Orange & Blue & Chartreuse,Timber edges & Spawning flats,10-15 feet
Crappie,Post-Spawn,Hot (73-75F),Stained,Windy,Morning,Pond,Minnow under float (pause) & Inline spinner (jiggle-roll),White & Chartreuse & Monkey milk & Silver,Shallow laydowns & Submerged stumps,10-15 feet
Crappie,Post-Spawn,Hot (73-75F),Stained,Windy,Afternoon,Pond,Vertical jig (lift-drop) & Spinner jig (steady retrieve),Bone & Gold & Chartreuse & Shad,Flooded brush fields & Backwater pockets,10-15 feet
Crappie,Post-Spawn,Hot (73-75F),Stained,Windy,Evening,Pond,Jig/minnow combo (hover) & Swimbait (slow roll),Chartreuse & Pink & Glow & White,Brush piles near channels & Gravel ledges,10-15 feet
Crappie,Post-Spawn,Hot (73-75F),Stained,Rainy,Morning,Pond,Marabou jig (pulse) & Curl tail grub (drag),Firetiger & Orange & Blue & Chartreuse,Timber edges & Spawning flats,10-15 feet
Crappie,Post-Spawn,Hot (73-75F),Stained,Rainy,Afternoon,Pond,Tube jig (tap-lift) & Hair jig (flutter),White & Chartreuse & Monkey milk & Silver,Flooded brush fields & Backwater pockets,10-15 feet
Crappie,Post-Spawn,Hot (73-75F),Stained,Rainy,Evening,Pond,Vertical jig (lift-drop) & Spinner jig (steady retrieve),Bone & Gold & Chartreuse & Shad,Shallow laydowns & Submerged stumps,10-15 feet
Crappie,Post-Spawn,Hot (73-75F),Stained,After Rain,Morning,Pond,Minnow under float (pause) & Inline spinner (jiggle-roll),Chartreuse & Pink & Glow & White,Brush piles near channels & Gravel ledges,10-15 feet
Crappie,Post-Spawn,Hot (73-75F),Stained,After Rain,Afternoon,Pond,Jig/minnow combo (hover) & Swimbait (slow roll),Firetiger & Orange & Blue & Chartreuse,Flooded brush fields & Backwater pockets,10-15 feet
Crappie,Post-Spawn,Hot (73-75F),Stained,After Rain,Evening,Pond,Marabou jig (pulse) & Curl tail grub (drag),White & Chartreuse & Monkey milk & Silver,Timber edges & Spawning flats,10-15 feet
Crappie,Post-Spawn,Warm (69-72F),Murky,Sunny,Morning,Pond,Jig/minnow combo (hover) & Swimbait (slow roll),Electric chicken & Glow & White & Orange,Brush piles near channels & Gravel ledges,8-12 feet
Crappie,Post-Spawn,Warm (69-72F),Murky,Sunny,Afternoon,Pond,Minnow under float (pause) & Inline spinner (jiggle-roll),Black & Chartreuse & Gold & Red,Shallow laydowns & Submerged stumps,8-12 feet
Crappie,Post-Spawn,Warm (69-72F),Murky,Sunny,Evening,Pond,Marabou jig (pulse) & Curl tail grub (drag),Black & Chartreuse & Gold & Red,Timber edges & Spawning flats,8-12 feet
Crappie,Post-Spawn,Warm (69-72F),Murky,Cloudy,Morning,Pond,Jig/minnow combo (hover) & Swimbait (slow roll),Chartreuse & Orange & Glow & White,Shallow laydowns & Submerged stumps,8-12 feet
Crappie,Post-Spawn,Warm (69-72F),Murky,Cloudy,Afternoon,Pond,Tube jig (tap-lift) & Hair jig (flutter),Firetiger & Pink & Blue & Chartreuse,Brush piles near channels & Gravel ledges,8-12 feet
Crappie,Post-Spawn,Warm (69-72F),Murky,Cloudy,Evening,Pond,Jig/minnow combo (hover) & Swimbait (slow roll),Electric chicken & Glow & White & Orange,Brush piles near channels & Gravel ledges,8-12 feet
Crappie,Post-Spawn,Warm (69-72F),Murky,Windy,Morning,Pond,Vertical jig (lift-drop) & Spinner jig (steady retrieve),Black & Chartreuse & Gold & Red,Flooded brush fields & Backwater pockets,8-12 feet
Crappie,Post-Spawn,Warm (69-72F),Murky,Windy,Afternoon,Pond,Tube jig (tap-lift) & Hair jig (flutter),Electric chicken & Glow & White & Orange,Timber edges & Spawning flats,8-12 feet
Crappie,Post-Spawn,Warm (69-72F),Murky,Windy,Evening,Pond,Tube jig (tap-lift) & Hair jig (flutter),Black & Chartreuse & Gold & Red,Timber edges & Spawning flats,8-12 feet
Crappie,Post-Spawn,Warm (69-72F),Murky,Rainy,Morning,Pond,Jig/minnow combo (hover) & Swimbait (slow roll),Firetiger & Pink & Blue & Chartreuse,Flooded brush fields & Backwater pockets,8-12 feet
Crappie,Post-Spawn,Warm (69-72F),Murky,Rainy,Afternoon,Pond,Minnow under float (pause) & Inline spinner (jiggle-roll),Electric chicken & Glow & White & Orange,Shallow laydowns & Submerged stumps,8-12 feet
Crappie,Post-Spawn,Warm (69-72F),Murky,Rainy,Evening,Pond,Marabou jig (pulse) & Curl tail grub (drag),Chartreuse & Orange & Glow & White,Timber edges & Spawning flats,8-12 feet
Crappie,Post-Spawn,Warm (69-72F),Murky,After Rain,Morning,Pond,Vertical jig (lift-drop) & Spinner jig (steady retrieve),Firetiger & Pink & Blue & Chartreuse,Flooded brush fields & Backwater pockets,8-12 feet
Crappie,Post-Spawn,Warm (69-72F),Murky,After Rain,Afternoon,Pond,Tube jig (tap-lift) & Hair jig (flutter),Chartreuse & Orange & Glow & White,Brush piles near channels & Gravel ledges,8-12 feet
Crappie,Post-Spawn,Warm (69-72F),Murky,After Rain,Evening,Pond,Jig/minnow combo (hover) & Swimbait (slow roll),Black & Chartreuse & Gold & Red,Timber edges & Spawning flats,8-12 feet
Crappie,Post-Spawn,Hot (73-75F),Murky,Sunny,Morning,Pond,Tube jig (tap-lift) & Hair jig (flutter),Electric chicken & Glow & White & Orange,Brush piles near channels & Gravel ledges,10-15 feet
Crappie,Post-Spawn,Hot (73-75F),Murky,Sunny,Afternoon,Pond,Minnow under float (pause) & Inline spinner (jiggle-roll),Chartreuse & Orange & Glow & White,Flooded brush fields & Backwater pockets,10-15 feet
Crappie,Post-Spawn,Hot (73-75F),Murky,Sunny,Evening,Pond,Vertical jig (lift-drop) & Spinner jig (steady retrieve),Firetiger & Pink & Blue & Chartreuse,Timber edges & Spawning flats,10-15 feet
Crappie,Post-Spawn,Hot (73-75F),Murky,Cloudy,Morning,Pond,Marabou jig (pulse) & Curl tail grub (drag),Black & Chartreuse & Gold & Red,Shallow laydowns & Submerged stumps,10-15 feet
Crappie,Post-Spawn,Hot (73-75F),Murky,Cloudy,Afternoon,Pond,Jig/minnow combo (hover) & Swimbait (slow roll),Electric chicken & Glow & White & Orange,Flooded brush fields & Backwater pockets,10-15 feet
Crappie,Post-Spawn,Hot (73-75F),Murky,Cloudy,Evening,Pond,Tube jig (tap-lift) & Hair jig (flutter),Firetiger & Pink & Blue & Chartreuse,Brush piles near channels & Gravel ledges,10-15 feet
Crappie,Post-Spawn,Hot (73-75F),Murky,Windy,Morning,Pond,Vertical jig (lift-drop) & Spinner jig (steady retrieve),Black & Chartreuse & Gold & Red,Timber edges & Spawning flats,10-15 feet
Crappie,Post-Spawn,Hot (73-75F),Murky,Windy,Afternoon,Pond,Jig/minnow combo (hover) & Swimbait (slow roll),Electric chicken & Glow & White & Orange,Brush piles near channels & Gravel ledges,10-15 feet
Crappie,Post-Spawn,Hot (73-75F),Murky,Windy,Evening,Pond,Marabou jig (pulse) & Curl tail grub (drag),Chartreuse & Orange & Glow & White,Flooded brush fields & Backwater pockets,10-15 feet
Crappie,Post-Spawn,Hot (73-75F),Murky,Rainy,Morning,Pond,Minnow under float (pause) & Inline spinner (jiggle-roll),Firetiger & Pink & Blue & Chartreuse,Timber edges & Spawning flats,10-15 feet
Crappie,Post-Spawn,Hot (73-75F),Murky,Rainy,Afternoon,Pond,Tube jig (tap-lift) & Hair jig (flutter),Chartreuse & Orange & Glow & White,Brush piles near channels & Gravel ledges,10-15 feet
Crappie,Post-Spawn,Hot (73-75F),Murky,Rainy,Evening,Pond,Jig/minnow combo (hover) & Swimbait (slow roll),Black & Chartreuse & Gold & Red,Flooded brush fields & Backwater pockets,10-15 feet
Crappie,Post-Spawn,Hot (73-75F),Murky,After Rain,Morning,Pond,Vertical jig (lift-drop) & Spinner jig (steady retrieve),Electric chicken & Glow & White & Orange,Shallow laydowns & Submerged stumps,10-15 feet
Crappie,Post-Spawn,Hot (73-75F),Murky,After Rain,Afternoon,Pond,Marabou jig (pulse) & Curl tail grub (drag),Firetiger & Pink & Blue & Chartreuse,Timber edges & Spawning flats,10-15 feet
Crappie,Post-Spawn,Hot (73-75F),Murky,After Rain,Evening,Pond,Tube jig (tap-lift) & Hair jig (flutter),Chartreuse & Orange & Glow & White,Brush piles near channels & Gravel ledges,10-15 feet
Crappie,Post-Spawn,Warm (69-72F),Clear,Sunny,Morning,River,Swimbait (steady retrieve) & Tube jig (pause-lift),White & Shad & Glow & Chartreuse,Eddies behind rocks & Brushy bank transitions,8-12 feet
Crappie,Post-Spawn,Warm (69-72F),Clear,Sunny,Afternoon,River,Vertical jig (tap-roll) & Curl tail grub (drag),Blue ice & Natural & Pearl & Silver,Deep cuts behind current breaks,9-13 feet
Crappie,Post-Spawn,Warm (69-72F),Clear,Sunny,Evening,River,Hair jig (glide-pause) & Minnow under float (suspend),Chartreuse & Pink & White & Glow,Root wad eddies & Shady pocket shelves,8-11 feet
Crappie,Post-Spawn,Warm (69-72F),Clear,Cloudy,Morning,River,Tube jig (bounce-drag) & Swimbait (pause-roll),Glow & Blue & Chartreuse & White,Flooded timber pools & Flat side cover,7-11 feet
Crappie,Post-Spawn,Warm (69-72F),Clear,Cloudy,Afternoon,River,Grub jig (hop-lift) & Inline spinner (roll),Silver & White & Blue ice & Chartreuse,Eddies near bluff walls & Downstream brush piles,9-12 feet
Crappie,Post-Spawn,Warm (69-72F),Clear,Cloudy,Evening,River,Hair jig (lift-tap) & Tube jig (flutter),Shad & Glow & Pink & Natural,Suspended fish near creek intersections,8-11 feet
